id,raw_category,scope_group,scope_subgroup,policy,scope_status,canonical_tracker,reason,source_file,source_line,source_label
dlg_32de16bf67440ba2,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1009,gText_CombineFourWordsOrPhrases
dlg_9f5cca49d984afad,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1010,gText_AndMakeYourProfile
dlg_04b8d9ca74f6720d,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1011,gText_CombineSixWordsOrPhrases
dlg_2504898e02ca86b3,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1012,gText_AndMakeAMessage
dlg_3a043f6bbb6f9ea8,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1013,gText_FindWordsThatDescribeYour
dlg_0c857a46c92fb1b6,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1014,gText_FeelingsRightNow
dlg_664208cb7d321b6f,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1015,gText_WithFourPhrases
dlg_2ba9095637f5b396,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1016,gText_CombineNineWordsOrPhrases
dlg_982bf9b413cd2976,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1017,gText_AndMakeAMessage2
dlg_5496bf9b23377a70,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1018,gText_ChangeJustOneWordOrPhrase
dlg_9c0d439aafd8f4ff,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1019,gText_AndImproveTheBardsSong
dlg_4dc3a01ebb80a5c0,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1020,gText_YourProfile
dlg_35910af2eb262692,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1021,gText_YourFeelingAtTheBattlesStart
dlg_c6d590cf22f8a6b5,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1022,gText_WhatYouSayIfYouWin
dlg_48914e3f75d47fbc,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1023,gText_WhatYouSayIfYouLose
dlg_79e96470e311c1ad,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1024,gText_TheAnswer
dlg_83b34849e5d7f908,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1025,gText_TheMailMessage
dlg_9218332f29a91545,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1026,gText_TheMailSalutation
dlg_67325bf40c35a1bc,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1027,gText_TheBardsSong2
dlg_cadba74b866543ec,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1028,gText_CombineTwoWordsOrPhrases
dlg_3c0f8cb7dfae6504,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1029,gText_AndMakeATrendySaying
dlg_767fa9dd05e5ff7f,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1030,gText_TheTrendySaying
dlg_60b4ae49e5868d03,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1031,gText_IsAsShownOkay
dlg_0e5db86a6113ca89,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1032,gText_CombineTwoWordsOrPhrases2
dlg_885774cba3e80114,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1033,gText_ToTeachHerAGoodSaying
dlg_6f8795122d8cc84d,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1034,gText_FindWordsWhichFit
dlg_f9fecbd72719d70b,trainer,Trainer,Spoken Trainer Dialogue,TRANSLATE_REQUIRED,DONE,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,src/strings.c,1035,gText_TheTrainersImage
dlg_99504edcd0d3c3ea,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1036,gText_TheImage
dlg_0b6343c5291b79d7,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1037,gText_OutOfTheListedChoices
dlg_e231e82b578193bd,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1038,gText_SelectTheAnswerToTheQuiz
dlg_31ea046bddd8b6ff,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1039,gText_AndCreateAQuiz
dlg_e94e22031f9b6bef,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1040,gText_PickAWordOrPhraseAnd
dlg_63bc242d751b5301,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1041,gText_SetTheQuizAnswer
dlg_c104c82f4529fd13,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1042,gText_TheAnswerColon
dlg_b9c3fce02677290f,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1043,gText_TheQuizColon
dlg_49fe8e0637be8e19,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1044,gText_ApprenticePhrase
dlg_33d06f365d5948b0,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1045,gText_QuitEditing
dlg_d57d599f5eee70d6,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1046,gText_StopGivingPkmnMail
dlg_f5a809870612d05c,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1047,gText_AndFillOutTheQuestionnaire
dlg_d71b9ba00ce667e7,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1048,gText_LetsReplyToTheInterview
dlg_b1f73a67490700e9,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1049,gText_AllTextBeingEditedWill
dlg_59b8f1b131bae20d,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1050,gText_BeDeletedThatOkay
dlg_db80dbfbfc7cd84d,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1051,gText_QuitEditing2
dlg_fe6d77520284c698,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1052,gText_EditedTextWillNotBeSaved
dlg_926bb0bbf22487f8,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1053,gText_IsThatOkay
dlg_1d9f0496e8e0fce4,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1054,gText_PleaseEnterPhraseOrWord
dlg_66fd962d45df3c06,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1055,gText_EntireTextCantBeDeleted
dlg_1bbf2d4b84c99fa2,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1056,gText_OnlyOnePhrase
dlg_8d730acd9b138be3,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1057,gText_OriginalSongWillBeUsed
dlg_57d20888f89d7135,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1058,gText_ThatsTrendyAlready
dlg_52a730a6ccf350cd,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1059,gText_CombineTwoWordsOrPhrases3
dlg_996968ce4ca3f094,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1060,gText_QuitGivingInfo
dlg_973d808b3db3f2a1,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1061,gText_StopGivingPkmnMail2
dlg_239916b18448cb42,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1062,gText_CreateAQuiz2
dlg_3d2f527c83d58a9c,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1063,gText_SetTheAnswer
dlg_4974ac9c90983d72,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1064,gText_CancelSelection
dlg_9f46a2aa08938628,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1065,gText_Profile
dlg_d1336abac533bc04,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1066,gText_AtTheBattlesStart
dlg_7030b9f9b3a7703f,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1067,gText_UponWinningABattle
dlg_7a7a4bdf06481a98,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1068,gText_UponLosingABattle
dlg_00062789af3a1213,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1069,gText_TheBardsSong
dlg_93a1a8537e6859fd,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1070,gText_WhatsHipAndHappening
dlg_e2ca8c17e291ca43,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1071,gText_Interview
dlg_55158fbd51bbe64b,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1072,gText_GoodSaying
dlg_bec9065bf047271d,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1073,gText_FansQuestion
dlg_1ec158ecfa011766,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1075,gText_ApprenticesPhrase
dlg_2b160c82c371eeb5,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1076,gText_Questionnaire
dlg_144bb8ee9fd84070,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1077,gText_YouCannotQuitHere
dlg_5e5873ecc3f99727,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1078,gText_SectionMustBeCompleted
dlg_e6a68ca827150a05,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1079,gText_F700sQuiz
dlg_bdadc50f3b66afcd,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1080,gText_Lady
dlg_3e0bed4fdea1b138,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1081,gText_AfterYouHaveReadTheQuiz
dlg_b8c3241379881cfb,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1082,gText_QuestionPressTheAButton
dlg_901044b6590bc317,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1083,gText_TheQuizAnswerIs
dlg_9734e512d6006f22,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1084,gText_LikeToQuitQuiz
dlg_aa9df46967283f61,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1085,gText_ChallengeQuestionMark
dlg_072587502258783e,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1086,gText_IsThisQuizOK
dlg_e77d5f6b1a03b389,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1087,gText_CreateAQuiz
dlg_b492beaf0f9d1f23,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1088,gText_SelectTheAnswer
dlg_e39c8449552be6e6,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1089,gText_LyricsCantBeDeleted
dlg_0535c3a700cbfa7d,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1090,gText_PokemonLeague
dlg_5e323a896f1ee72c,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1091,gText_PokemonCenter
dlg_89e1481e839ac34c,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1092,gText_GetsAPokeBlockQuestion
dlg_e5ac73510f3e79c1,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1093,gText_Coolness
dlg_a7fd7178e3f53b5d,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1094,gText_Beauty3
dlg_9c4f731f6647be32,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1095,gText_Cuteness
dlg_f503e804c931c840,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1096,gText_Smartness
dlg_6f61679fae17e56c,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1097,gText_Toughness
dlg_05c55437f1e83c3b,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1098,gText_WasEnhanced
dlg_456721a094335fa1,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1099,gText_NothingChanged
dlg_a3070761b5a78525,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1100,gText_WontEatAnymore
dlg_7de2c31690816466,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1101,gText_SaveFailedCheckingBackup
dlg_9c6351c5a8f0a0bb,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1102,gText_BackupMemoryDamaged
dlg_784304c9a2d7987a,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1103,gText_GamePlayCannotBeContinued
dlg_10455d51448c28e6,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1104,gText_CheckCompleted
dlg_6bf2d4d8d6d4a240,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1105,gText_SaveCompleteGameCannotContinue
dlg_a617337a6a6fd603,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1106,gText_SaveCompletePressA
dlg_c9b0dde0a6f21f7b,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1107,gText_Ferry
dlg_79eeb17d18848732,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1108,gText_SecretBase
dlg_4bc30c3124edc9bc,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1109,gText_Hideout
dlg_24c3dcbb26ba3b84,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1110,gText_ResetRTCConfirmCancel
dlg_21d1a4910729a095,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1111,gText_PresentTime
dlg_a6006f664ead9465,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1112,gText_PreviousTime
dlg_5ca1d3b275940cb3,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1113,gText_PleaseResetTime
dlg_7e49505aacb9a133,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1114,gText_ClockHasBeenReset
dlg_6094ec1ad29051d0,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1115,gText_SaveCompleted
